DIA,HORA,HORIZONTE,MODELO,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA
848,16,T=4h,RNN,0.0,0.0031,0.2,0.2048
848,17,T=4h,RNN,0.0,-0.0046,0.2,0.2025
848,18,T=4h,RNN,0.0,-0.0008,0.2,0.2131
848,19,T=4h,RNN,0.0,0.0076,0.2,0.1915
848,20,T=4h,RNN,0.0,0.01,0.2,0.2118
848,21,T=4h,RNN,0.0,0.1538,0.2,0.3428
848,22,T=4h,RNN,0.0,0.1781,0.2,0.3701
848,23,T=4h,RNN,0.2296,0.2311,0.4181,0.439
849,0,T=4h,RNN,-0.3289,-0.375,0.2,0.1709
849,1,T=4h,RNN,0.0,0.0874,0.2,0.2721
849,2,T=4h,RNN,0.0,0.1381,0.2,0.3084
849,3,T=4h,RNN,0.3,0.3249,0.485,0.5244
849,4,T=4h,RNN,0.1368,0.1548,0.615,0.6276
849,5,T=4h,RNN,0.3,0.2365,0.9,0.8544
849,6,T=4h,RNN,0.0,-0.0053,0.9,0.8945
849,7,T=4h,RNN,0.0,-0.0178,0.9,0.8874
849,8,T=4h,RNN,0.0,-0.0027,0.9,0.8901
849,9,T=4h,RNN,0.0,-0.0031,0.9,0.8826
849,10,T=4h,RNN,0.0,-0.0214,0.9,0.8673
849,11,T=4h,RNN,0.0,-0.0253,0.9,0.8871
849,12,T=4h,RNN,0.0,0.004,0.9,0.9063
849,13,T=4h,RNN,0.0,0.0039,0.9,0.8962
849,14,T=4h,RNN,0.0,-0.085,0.9,0.7906
849,15,T=4h,RNN,-0.165,-0.1944,0.7263,0.6753
849,16,T=4h,RNN,-0.5,-0.4154,0.2,0.2866
849,17,T=4h,RNN,0.0,0.0042,0.2,0.1854
849,18,T=4h,RNN,0.0,0.0093,0.2,0.2016
849,19,T=4h,RNN,0.0,-0.0012,0.2,0.2025
849,20,T=4h,RNN,0.0,-0.0012,0.2,0.1986
849,21,T=4h,RNN,0.0,0.0199,0.2,0.2227
849,22,T=4h,RNN,0.0645,0.0871,0.2612,0.269
849,23,T=4h,RNN,0.3,0.2178,0.5462,0.4567
850,0,T=4h,RNN,0.3,0.0616,0.8768,0.6377
850,1,T=4h,RNN,0.0,-0.0777,0.8768,0.8109
850,2,T=4h,RNN,0.0244,0.0482,0.9,0.9085
850,3,T=4h,RNN,0.0,-0.0017,0.9,0.9045
850,4,T=4h,RNN,0.0,-0.0048,0.9,0.9014
850,5,T=4h,RNN,0.0,0.0152,0.9,0.9096
850,6,T=4h,RNN,0.0,0.0125,0.9,0.9055
850,7,T=4h,RNN,0.0,0.0005,0.9,0.9137
850,8,T=4h,RNN,0.0,-0.0205,0.9,0.8841
850,9,T=4h,RNN,0.0,-0.0048,0.9,0.8881
850,10,T=4h,RNN,-0.5,-0.3649,0.3737,0.5291
850,11,T=4h,RNN,0.1456,0.0555,0.512,0.421
850,12,T=4h,RNN,0.242,-0.0953,0.7419,0.4115
850,13,T=4h,RNN,-0.2218,-0.3763,0.5084,0.3136
850,14,T=4h,RNN,-0.293,-0.2386,0.2,0.1921
850,15,T=4h,RNN,0.0,-0.0363,0.2,0.1938
850,16,T=4h,RNN,0.0,-0.0016,0.2,0.2085
850,17,T=4h,RNN,0.0,0.0038,0.2,0.1849
850,18,T=4h,RNN,0.0,0.0044,0.2,0.1872
850,19,T=4h,RNN,0.0,0.0042,0.2,0.1934
850,20,T=4h,RNN,0.0,0.015,0.2,0.23
850,21,T=4h,RNN,0.0,0.0956,0.2,0.2932
850,22,T=4h,RNN,0.1124,0.1812,0.3068,0.3643
850,23,T=4h,RNN,0.3,0.2394,0.5918,0.5303
851,0,T=4h,RNN,0.1837,0.0727,0.9,0.7922
851,1,T=4h,RNN,0.0,-0.0147,0.9,0.8925
851,2,T=4h,RNN,0.0,-0.0132,0.9,0.8927
851,3,T=4h,RNN,0.0,0.006,0.9,0.9005
851,4,T=4h,RNN,0.0,-0.0182,0.9,0.8819
851,5,T=4h,RNN,0.0,-0.0186,0.9,0.8792
851,6,T=4h,RNN,0.0,0.0006,0.9,0.9027
851,7,T=4h,RNN,0.0,0.0003,0.9,0.9159
851,8,T=4h,RNN,0.0,-0.0393,0.9,0.8639
851,9,T=4h,RNN,-0.165,-0.3461,0.7263,0.5517
851,10,T=4h,RNN,0.0,-0.3742,0.7263,0.3456
851,11,T=4h,RNN,-0.5,-0.4293,0.2,0.2789
851,12,T=4h,RNN,0.0,-0.0173,0.2,0.188
851,13,T=4h,RNN,0.0,0.0039,0.2,0.2195
851,14,T=4h,RNN,0.0,-1e-04,0.2,0.1956
851,15,T=4h,RNN,0.0,0.0003,0.2,0.1996
851,16,T=4h,RNN,0.0,0.001,0.2,0.2
851,17,T=4h,RNN,0.0,-0.0356,0.2,0.1567
851,18,T=4h,RNN,0.0,0.0128,0.2,0.2097
851,19,T=4h,RNN,0.0,0.001,0.2,0.2013
851,20,T=4h,RNN,0.0,0.0438,0.2,0.2463
851,21,T=4h,RNN,0.2531,0.1519,0.4404,0.3279
851,22,T=4h,RNN,0.0,0.1691,0.4404,0.5908
851,23,T=4h,RNN,0.3,0.3181,0.7254,0.7635
852,0,T=4h,RNN,0.0,0.1189,0.5494,0.6628
852,1,T=4h,RNN,0.3,0.2724,0.8344,0.8133
852,2,T=4h,RNN,0.0691,0.1031,0.9,0.9308
852,3,T=4h,RNN,0.0,0.0153,0.9,0.9141
852,4,T=4h,RNN,0.0,0.0126,0.9,0.914
852,5,T=4h,RNN,0.0,0.0213,0.9,0.9132
852,6,T=4h,RNN,0.0,0.0052,0.9,0.8984
852,7,T=4h,RNN,0.0,0.0029,0.9,0.9122
852,8,T=4h,RNN,0.0,-0.0016,0.9,0.9069
852,9,T=4h,RNN,0.0,-0.0147,0.9,0.872
852,10,T=4h,RNN,0.0,-0.2012,0.9,0.6924
852,11,T=4h,RNN,-0.5,-0.492,0.3737,0.3926
852,12,T=4h,RNN,-0.165,-0.1337,0.2,0.2387
852,13,T=4h,RNN,0.0,-0.0124,0.2,0.1872
852,14,T=4h,RNN,0.0,-0.0043,0.2,0.2022
852,15,T=4h,RNN,0.0,0.002,0.2,0.1944
852,16,T=4h,RNN,0.0,0.0039,0.2,0.1927
852,17,T=4h,RNN,0.0,0.0042,0.2,0.2024
852,18,T=4h,RNN,0.0,0.0016,0.2,0.2038
852,19,T=4h,RNN,0.0,-0.0112,0.2,0.182
852,20,T=4h,RNN,0.0,0.0095,0.2,0.1924
852,21,T=4h,RNN,0.0,0.0783,0.2,0.2836
852,22,T=4h,RNN,0.3,0.2069,0.485,0.3927
852,23,T=4h,RNN,0.0677,0.1839,0.5494,0.6531
853,0,T=4h,RNN,-0.5,-0.2697,0.2393,0.5093
853,1,T=4h,RNN,0.3,0.2961,0.5243,0.5565
853,2,T=4h,RNN,0.3,0.1431,0.8093,0.6354
853,3,T=4h,RNN,0.0954,0.1137,0.9,0.9107
853,4,T=4h,RNN,0.0,-0.014,0.9,0.8876
853,5,T=4h,RNN,0.0,0.0043,0.9,0.9019
853,6,T=4h,RNN,0.0,0.0129,0.9,0.904
853,7,T=4h,RNN,0.0,0.0126,0.9,0.9128
853,8,T=4h,RNN,0.0,-0.0003,0.9,0.8992
853,9,T=4h,RNN,0.0,0.0077,0.9,0.9082
853,10,T=4h,RNN,0.0,0.0085,0.9,0.917
853,11,T=4h,RNN,0.0,0.0304,0.9,0.9273
853,12,T=4h,RNN,0.0,0.0104,0.9,0.926
853,13,T=4h,RNN,-0.5,-0.1239,0.3737,0.7625
853,14,T=4h,RNN,0.0,-0.1478,0.3737,0.217
853,15,T=4h,RNN,0.0,-0.0806,0.3737,0.3174
853,16,T=4h,RNN,-0.165,-0.1258,0.2,0.229
853,17,T=4h,RNN,0.0,0.0008,0.2,0.2026
853,18,T=4h,RNN,0.0,0.009,0.2,0.212
853,19,T=4h,RNN,0.0,0.0033,0.2,0.2027
853,20,T=4h,RNN,0.0,0.0002,0.2,0.201
853,21,T=4h,RNN,0.0,0.0521,0.2,0.2605
853,22,T=4h,RNN,0.2954,0.0988,0.4807,0.3044
853,23,T=4h,RNN,0.3,0.2921,0.7657,0.7533
854,0,T=4h,RNN,0.2557,0.1587,0.9,0.8078
854,1,T=4h,RNN,0.0,-0.0138,0.9,0.8867
854,2,T=4h,RNN,0.0,-0.0038,0.9,0.8967
854,3,T=4h,RNN,0.0,-0.0004,0.9,0.9055
854,4,T=4h,RNN,0.0,-0.0017,0.9,0.907
854,5,T=4h,RNN,0.0,0.0017,0.9,0.9024
854,6,T=4h,RNN,0.0,-0.0034,0.9,0.8915
854,7,T=4h,RNN,0.0,-0.0079,0.9,0.9069
854,8,T=4h,RNN,0.0,-0.0305,0.9,0.8722
854,9,T=4h,RNN,0.0,-0.0771,0.9,0.8022
854,10,T=4h,RNN,-0.5,-0.5024,0.3737,0.3839
854,11,T=4h,RNN,-0.165,-0.1284,0.2,0.2353
854,12,T=4h,RNN,0.0413,0.015,0.2392,0.2075
854,13,T=4h,RNN,-0.0373,-0.0076,0.2,0.2312
854,14,T=4h,RNN,0.0,0.004,0.2,0.1979
854,15,T=4h,RNN,0.0,0.0038,0.2,0.1918
854,16,T=4h,RNN,0.0,-0.0065,0.2,0.1937
854,17,T=4h,RNN,0.0,-0.0047,0.2,0.1994
854,18,T=4h,RNN,0.0,-0.0317,0.2,0.1516
854,19,T=4h,RNN,0.0,-0.0091,0.2,0.1872
854,20,T=4h,RNN,0.0,0.0148,0.2,0.2189
854,21,T=4h,RNN,0.0,0.0811,0.2,0.275
854,22,T=4h,RNN,0.3,0.2439,0.485,0.4499
854,23,T=4h,RNN,0.1811,0.2014,0.6571,0.6755
855,0,T=4h,RNN,0.0,0.0919,0.4007,0.4929
855,1,T=4h,RNN,0.3,0.3612,0.6857,0.7713
855,2,T=4h,RNN,0.2256,0.1946,0.9,0.8703
855,3,T=4h,RNN,0.0,0.0084,0.9,0.9078
855,4,T=4h,RNN,0.0,-0.0043,0.9,0.8928
855,5,T=4h,RNN,0.0,0.0121,0.9,0.9137
855,6,T=4h,RNN,0.0,0.0181,0.9,0.9061
855,7,T=4h,RNN,0.0,0.0079,0.9,0.9115
855,8,T=4h,RNN,0.0,0.013,0.9,0.9104
855,9,T=4h,RNN,0.0,0.0054,0.9,0.8985
855,10,T=4h,RNN,0.0,-0.0126,0.9,0.8844
855,11,T=4h,RNN,0.0,-0.0013,0.9,0.8997
855,12,T=4h,RNN,-0.2222,-0.221,0.6662,0.596
855,13,T=4h,RNN,-0.4042,-0.2489,0.2407,0.3948
855,14,T=4h,RNN,0.0,-0.0378,0.2407,0.206
855,15,T=4h,RNN,-0.0386,-0.0401,0.2,0.2044
855,16,T=4h,RNN,0.0,-0.0014,0.2,0.1955
855,17,T=4h,RNN,0.0,0.0044,0.2,0.2025
855,18,T=4h,RNN,0.0,0.0036,0.2,0.1955
855,19,T=4h,RNN,0.0,-1e-04,0.2,0.1996
855,20,T=4h,RNN,0.0,0.0009,0.2,0.1931
855,21,T=4h,RNN,0.0,0.0077,0.2,0.214
855,22,T=4h,RNN,0.0,0.1339,0.2,0.3299
855,23,T=4h,RNN,0.2113,0.0933,0.4007,0.2933
856,0,T=4h,RNN,0.0,0.1372,0.369,0.5047
856,1,T=4h,RNN,0.0,0.0339,0.369,0.4004
856,2,T=4h,RNN,0.3,0.2374,0.654,0.6024
856,3,T=4h,RNN,0.2589,0.2453,0.9,0.904
856,4,T=4h,RNN,0.0,0.0156,0.9,0.9185
856,5,T=4h,RNN,0.0,0.0081,0.9,0.905
856,6,T=4h,RNN,0.0,-0.0032,0.9,0.8922
856,7,T=4h,RNN,0.0,0.0165,0.9,0.91
856,8,T=4h,RNN,0.0,0.0067,0.9,0.909
856,9,T=4h,RNN,0.0,0.0142,0.9,0.9281
856,10,T=4h,RNN,0.0,0.0036,0.9,0.9028
856,11,T=4h,RNN,0.0,0.0215,0.9,0.9144
856,12,T=4h,RNN,0.0,0.0048,0.9,0.9264
856,13,T=4h,RNN,-0.5,-0.4422,0.3737,0.4439
856,14,T=4h,RNN,0.0,-0.0044,0.3737,0.3941
856,15,T=4h,RNN,-0.165,-0.1115,0.2,0.2567
856,16,T=4h,RNN,0.0,-0.012,0.2,0.2039
856,17,T=4h,RNN,0.0,-0.007,0.2,0.2043
856,18,T=4h,RNN,0.0,0.0072,0.2,0.2018
856,19,T=4h,RNN,0.0,0.0031,0.2,0.2065
856,20,T=4h,RNN,0.0,-0.002,0.2,0.2026
856,21,T=4h,RNN,0.0,0.0446,0.2,0.2464
856,22,T=4h,RNN,0.0,0.0517,0.2,0.2586
856,23,T=4h,RNN,0.1779,0.2051,0.369,0.3896
857,0,T=4h,RNN,0.1963,0.1564,0.9,0.8503
857,1,T=4h,RNN,0.0,-0.0013,0.9,0.8986
857,2,T=4h,RNN,0.0,-0.0048,0.9,0.8984
857,3,T=4h,RNN,0.0,0.0092,0.9,0.9253
857,4,T=4h,RNN,0.0,0.0063,0.9,0.9008
857,5,T=4h,RNN,0.0,-0.0157,0.9,0.8788
857,6,T=4h,RNN,0.0,-0.0085,0.9,0.8955
857,7,T=4h,RNN,0.0,0.0081,0.9,0.9196
857,8,T=4h,RNN,0.0,0.0184,0.9,0.9308
857,9,T=4h,RNN,-0.5,-0.195,0.3737,0.6929
857,10,T=4h,RNN,0.0,0.0739,0.3737,0.3853
857,11,T=4h,RNN,-0.165,-0.0036,0.2,0.3454
857,12,T=4h,RNN,0.0,0.0175,0.2,0.2232
857,13,T=4h,RNN,0.0,0.0088,0.2,0.221
857,14,T=4h,RNN,0.0,0.009,0.2,0.2032
857,15,T=4h,RNN,0.0,0.0068,0.2,0.2025
857,16,T=4h,RNN,0.0,-0.0038,0.2,0.1955
857,17,T=4h,RNN,0.0,0.0008,0.2,0.2055
857,18,T=4h,RNN,0.0,-0.0068,0.2,0.2001
857,19,T=4h,RNN,0.0,0.0124,0.2,0.2076
857,20,T=4h,RNN,0.0,-0.0067,0.2,0.1756
857,21,T=4h,RNN,0.2406,0.0931,0.4285,0.2744
857,22,T=4h,RNN,0.3,0.1439,0.7135,0.5518
857,23,T=4h,RNN,0.0,0.0662,0.7135,0.7673
858,0,T=4h,RNN,0.0348,-0.0919,0.615,0.486
858,1,T=4h,RNN,0.3,0.2649,0.9,0.8508
858,2,T=4h,RNN,0.0,-0.0445,0.9,0.8742
858,3,T=4h,RNN,0.0,-0.0032,0.9,0.8999
858,4,T=4h,RNN,0.0,-0.0147,0.9,0.8776
858,5,T=4h,RNN,0.0,-0.0517,0.9,0.8384
858,6,T=4h,RNN,0.0,-0.0247,0.9,0.8671
858,7,T=4h,RNN,0.0,-0.0101,0.9,0.9038
858,8,T=4h,RNN,0.0,0.0133,0.9,0.9202
858,9,T=4h,RNN,0.0,0.0104,0.9,0.895
858,10,T=4h,RNN,0.0,-0.3292,0.9,0.5703
858,11,T=4h,RNN,-0.165,-0.3927,0.7263,0.5036
858,12,T=4h,RNN,-0.5,-0.5041,0.2,0.191
858,13,T=4h,RNN,0.0,0.0338,0.2,0.2368
858,14,T=4h,RNN,0.0,-0.0008,0.2,0.2059
858,15,T=4h,RNN,0.0,-0.0036,0.2,0.1986
858,16,T=4h,RNN,0.0,-0.0009,0.2,0.2087
858,17,T=4h,RNN,0.0,-0.0064,0.2,0.1962
858,18,T=4h,RNN,0.0,0.0067,0.2,0.2073
858,19,T=4h,RNN,0.0,0.0176,0.2,0.2194
858,20,T=4h,RNN,0.0,0.0415,0.2,0.247
858,21,T=4h,RNN,0.0,-0.035,0.2,0.1651
858,22,T=4h,RNN,0.102,0.0643,0.2969,0.2596
858,23,T=4h,RNN,0.3,0.2224,0.5819,0.5072
859,0,T=4h,RNN,0.3,0.1806,0.8427,0.7323
859,1,T=4h,RNN,0.0603,0.0643,0.9,0.9035
859,2,T=4h,RNN,0.0,-0.0109,0.9,0.879
859,3,T=4h,RNN,0.0,0.0016,0.9,0.8932
859,4,T=4h,RNN,0.0,0.0077,0.9,0.9118
859,5,T=4h,RNN,0.0,0.003,0.9,0.9056
859,6,T=4h,RNN,0.0,0.0083,0.9,0.905
859,7,T=4h,RNN,0.0,0.0047,0.9,0.9014
859,8,T=4h,RNN,0.0,0.0057,0.9,0.9137
859,9,T=4h,RNN,0.0,0.0066,0.9,0.9024
859,10,T=4h,RNN,0.0,0.0063,0.9,0.9013
859,11,T=4h,RNN,-0.165,-0.1521,0.7263,0.7442
859,12,T=4h,RNN,0.0,-0.1655,0.7263,0.5655
859,13,T=4h,RNN,0.0,0.0878,0.7263,0.793
859,14,T=4h,RNN,-0.5,-0.5332,0.2,0.148
859,15,T=4h,RNN,0.0,-0.029,0.2,0.2051
859,16,T=4h,RNN,0.0,-0.0158,0.2,0.1961
859,17,T=4h,RNN,0.0,-0.0076,0.2,0.1939
859,18,T=4h,RNN,0.0,0.0006,0.2,0.1996
859,19,T=4h,RNN,0.0,0.001,0.2,0.202
859,20,T=4h,RNN,0.0,0.0005,0.2,0.2051
859,21,T=4h,RNN,0.0765,0.0268,0.2727,0.2254
859,22,T=4h,RNN,0.0,-0.0419,0.2727,0.2349
859,23,T=4h,RNN,0.3,0.1621,0.5577,0.4069
860,0,T=4h,RNN,0.3,0.1766,0.7701,0.6639
860,1,T=4h,RNN,0.1367,-0.0943,0.9,0.6801
860,2,T=4h,RNN,0.0,0.0065,0.9,0.9134
860,3,T=4h,RNN,0.0,-0.0174,0.9,0.8777
860,4,T=4h,RNN,0.0,-0.0091,0.9,0.9015
860,5,T=4h,RNN,0.0,-0.0141,0.9,0.8985
860,6,T=4h,RNN,0.0,0.0176,0.9,0.8989
860,7,T=4h,RNN,0.0,-0.0233,0.9,0.8985
860,8,T=4h,RNN,0.0,0.0093,0.9,0.8984
860,9,T=4h,RNN,-0.5,-0.1465,0.3737,0.7364
860,10,T=4h,RNN,0.0,0.0536,0.3737,0.3756
860,11,T=4h,RNN,0.0,-0.0415,0.3737,0.3218
860,12,T=4h,RNN,0.0,-0.0862,0.3737,0.263
860,13,T=4h,RNN,-0.165,-0.1019,0.2,0.241
860,14,T=4h,RNN,0.0,-0.011,0.2,0.2136
860,15,T=4h,RNN,0.0,0.0057,0.2,0.214
860,16,T=4h,RNN,0.0,-0.0017,0.2,0.197
860,17,T=4h,RNN,0.0,0.0029,0.2,0.2099
860,18,T=4h,RNN,0.0,0.0143,0.2,0.2168
860,19,T=4h,RNN,0.0,-0.0008,0.2,0.1949
860,20,T=4h,RNN,0.0,0.0007,0.2,0.2063
860,21,T=4h,RNN,0.0,0.1707,0.2,0.3627
860,22,T=4h,RNN,1e-04,0.1912,0.2001,0.3871
860,23,T=4h,RNN,0.3,0.2084,0.4851,0.4082
861,0,T=4h,RNN,0.3,0.1284,0.7311,0.5761
861,1,T=4h,RNN,0.1778,0.0963,0.9,0.8033
861,2,T=4h,RNN,0.0,-0.0309,0.9,0.8797
861,3,T=4h,RNN,0.0,-0.0198,0.9,0.8798
861,4,T=4h,RNN,0.0,-0.0138,0.9,0.884
861,5,T=4h,RNN,0.0,-0.039,0.9,0.8453
861,6,T=4h,RNN,0.0,0.0064,0.9,0.8964
861,7,T=4h,RNN,0.0,0.0028,0.9,0.916
861,8,T=4h,RNN,0.0,-0.0235,0.9,0.8661
861,9,T=4h,RNN,0.0,-0.0695,0.9,0.8184
861,10,T=4h,RNN,-0.5,-0.2911,0.3737,0.5919
861,11,T=4h,RNN,0.0,-0.0919,0.3737,0.2757
861,12,T=4h,RNN,-0.165,-0.0907,0.2,0.2597
861,13,T=4h,RNN,0.0,0.0114,0.2,0.2181
861,14,T=4h,RNN,0.0,-0.0098,0.2,0.2063
861,15,T=4h,RNN,0.0,0.0021,0.2,0.1911
861,16,T=4h,RNN,0.0,-0.0006,0.2,0.1918
861,17,T=4h,RNN,0.0,0.0085,0.2,0.2064
861,18,T=4h,RNN,0.0,0.0126,0.2,0.1995
861,19,T=4h,RNN,0.0,-1e-04,0.2,0.1859
861,20,T=4h,RNN,0.0,0.003,0.2,0.2123
861,21,T=4h,RNN,0.259,0.1939,0.4461,0.3767
861,22,T=4h,RNN,0.0,0.1437,0.4461,0.571
861,23,T=4h,RNN,0.0,0.1192,0.4461,0.5557
862,0,T=4h,RNN,0.2284,0.1392,0.615,0.5381
862,1,T=4h,RNN,0.3,0.1843,0.9,0.7949
862,2,T=4h,RNN,0.0,0.0157,0.9,0.9208
862,3,T=4h,RNN,0.0,0.0002,0.9,0.9071
862,4,T=4h,RNN,0.0,0.0211,0.9,0.9176
862,5,T=4h,RNN,0.0,0.0102,0.9,0.9013
862,6,T=4h,RNN,0.0,-0.0056,0.9,0.8946
862,7,T=4h,RNN,0.0,0.0109,0.9,0.9208
862,8,T=4h,RNN,0.0,0.0087,0.9,0.8921
862,9,T=4h,RNN,-0.4652,-0.3191,0.4103,0.5692
862,10,T=4h,RNN,0.0,0.0127,0.4103,0.3891
862,11,T=4h,RNN,-0.1998,-0.0878,0.2,0.2901
862,12,T=4h,RNN,0.1484,0.0093,0.341,0.2267
862,13,T=4h,RNN,0.3,-0.0648,0.626,0.2683
862,14,T=4h,RNN,-0.4047,-0.4193,0.2,0.1513
862,15,T=4h,RNN,0.0,-0.0587,0.2,0.1668
862,16,T=4h,RNN,0.0,-0.0127,0.2,0.201
862,17,T=4h,RNN,0.0,0.0224,0.2,0.2102
862,18,T=4h,RNN,0.0,-0.0212,0.2,0.1855
862,19,T=4h,RNN,0.0,-0.0193,0.2,0.1576
862,20,T=4h,RNN,0.0,0.0379,0.2,0.2236
862,21,T=4h,RNN,0.3,0.175,0.485,0.3668
862,22,T=4h,RNN,0.0,0.0349,0.485,0.5017
862,23,T=4h,RNN,-0.0827,-0.0058,0.398,0.4713
863,0,T=4h,RNN,-0.3033,-0.2926,0.2,0.2239
863,1,T=4h,RNN,0.0,0.0828,0.2,0.2666
863,2,T=4h,RNN,0.3,0.2334,0.485,0.4216
863,3,T=4h,RNN,0.3,0.2102,0.77,0.6805
863,4,T=4h,RNN,0.1368,0.0977,0.9,0.8524
863,5,T=4h,RNN,0.0,0.0003,0.9,0.9055
863,6,T=4h,RNN,0.0,0.0056,0.9,0.8983
863,7,T=4h,RNN,0.0,0.0113,0.9,0.9091
863,8,T=4h,RNN,0.0,-0.0004,0.9,0.8962
863,9,T=4h,RNN,0.0,0.0062,0.9,0.9023
863,10,T=4h,RNN,0.0,0.0169,0.9,0.9133
863,11,T=4h,RNN,0.0,0.011,0.9,0.909
863,12,T=4h,RNN,0.0,0.0017,0.9,0.9064
863,13,T=4h,RNN,0.0,-0.0247,0.9,0.8626
863,14,T=4h,RNN,-0.165,-0.072,0.7263,0.8132
863,15,T=4h,RNN,-0.5,-0.5575,0.2,0.1209
863,16,T=4h,RNN,0.0,0.0284,0.2,0.2379
863,17,T=4h,RNN,0.0,0.0095,0.2,0.2099
863,18,T=4h,RNN,0.0,-0.0056,0.2,0.197
863,19,T=4h,RNN,0.0,0.0041,0.2,0.2032
863,20,T=4h,RNN,0.0,-0.002,0.2,0.2066
863,21,T=4h,RNN,0.0,0.0445,0.2,0.2434
863,22,T=4h,RNN,0.0361,0.0412,0.2343,0.2497
863,23,T=4h,RNN,0.3,0.0641,0.5193,0.2957
864,0,T=4h,RNN,0.0,0.1021,0.7384,0.8328
864,1,T=4h,RNN,0.1701,0.2289,0.9,0.9469
864,2,T=4h,RNN,0.0,0.0379,0.9,0.9317
864,3,T=4h,RNN,0.0,0.0,0.9,0.9059
864,4,T=4h,RNN,0.0,0.0081,0.9,0.9107
864,5,T=4h,RNN,0.0,-0.0012,0.9,0.8942
864,6,T=4h,RNN,0.0,0.0082,0.9,0.9039
864,7,T=4h,RNN,0.0,0.0064,0.9,0.9023
864,8,T=4h,RNN,0.0,0.0059,0.9,0.9169
864,9,T=4h,RNN,0.0,0.0166,0.9,0.9138
864,10,T=4h,RNN,-0.165,-0.1469,0.7263,0.7388
864,11,T=4h,RNN,0.0,0.0747,0.7263,0.8148
864,12,T=4h,RNN,0.0,-0.0798,0.7263,0.6664
864,13,T=4h,RNN,-0.5,-0.5227,0.2,0.1621
864,14,T=4h,RNN,0.0,-0.0206,0.2,0.1926
864,15,T=4h,RNN,0.0,-0.0108,0.2,0.2042
864,16,T=4h,RNN,0.0,-0.0107,0.2,0.1898
864,17,T=4h,RNN,0.0,0.0049,0.2,0.193
864,18,T=4h,RNN,0.0,-0.0061,0.2,0.1908
864,19,T=4h,RNN,0.0,-0.0043,0.2,0.1879
864,20,T=4h,RNN,0.0,-0.0029,0.2,0.1949
864,21,T=4h,RNN,0.0,0.0544,0.2,0.2649
864,22,T=4h,RNN,0.2667,0.092,0.4534,0.3
864,23,T=4h,RNN,0.3,0.2463,0.7384,0.6974
865,0,T=4h,RNN,-0.2462,-0.2223,0.2,0.2348
865,1,T=4h,RNN,0.0,0.0805,0.2,0.2761
865,2,T=4h,RNN,0.1368,0.1415,0.33,0.3258
865,3,T=4h,RNN,0.3,0.1899,0.615,0.4942
865,4,T=4h,RNN,0.3,0.2593,0.9,0.8857
865,5,T=4h,RNN,0.0,0.0131,0.9,0.9234
865,6,T=4h,RNN,0.0,0.0063,0.9,0.9045
865,7,T=4h,RNN,0.0,0.006,0.9,0.9079
865,8,T=4h,RNN,0.0,0.0144,0.9,0.909
865,9,T=4h,RNN,0.0,0.0183,0.9,0.918
865,10,T=4h,RNN,0.0,0.0043,0.9,0.9084
865,11,T=4h,RNN,0.0,0.0003,0.9,0.9063
865,12,T=4h,RNN,0.0,0.0206,0.9,0.9122
865,13,T=4h,RNN,0.0,-0.0014,0.9,0.9032
865,14,T=4h,RNN,-0.165,-0.2657,0.7263,0.6201
865,15,T=4h,RNN,-0.5,-0.5233,0.2,0.1785
865,16,T=4h,RNN,0.0,-0.0085,0.2,0.2075
865,17,T=4h,RNN,0.0,-0.0008,0.2,0.1936
865,18,T=4h,RNN,0.0,0.0016,0.2,0.1996
865,19,T=4h,RNN,0.0,0.0011,0.2,0.1989
865,20,T=4h,RNN,0.0,-0.0002,0.2,0.2082
865,21,T=4h,RNN,0.0,0.0076,0.2,0.2137
865,22,T=4h,RNN,0.0,0.0972,0.2,0.2783
865,23,T=4h,RNN,0.2728,0.1152,0.4592,0.317
866,0,T=4h,RNN,0.0,0.0424,0.6665,0.6972
866,1,T=4h,RNN,0.2458,0.1071,0.9,0.7531
866,2,T=4h,RNN,0.0,-0.0172,0.9,0.8859
866,3,T=4h,RNN,0.0,0.004,0.9,0.8991
866,4,T=4h,RNN,0.0,0.0062,0.9,0.9103
866,5,T=4h,RNN,0.0,0.0058,0.9,0.9019
866,6,T=4h,RNN,0.0,-0.001,0.9,0.8994
866,7,T=4h,RNN,0.0,0.0024,0.9,0.8964
866,8,T=4h,RNN,0.0,0.0018,0.9,0.9039
866,9,T=4h,RNN,0.0,0.0017,0.9,0.8929
866,10,T=4h,RNN,0.0,-0.0035,0.9,0.8981
866,11,T=4h,RNN,-0.5,-0.2194,0.3737,0.6653
866,12,T=4h,RNN,0.0,-0.0478,0.3737,0.3084
866,13,T=4h,RNN,-0.165,-0.1026,0.2,0.2595
866,14,T=4h,RNN,0.0,0.0031,0.2,0.2121
866,15,T=4h,RNN,0.0,0.0024,0.2,0.2131
866,16,T=4h,RNN,0.0,-0.0101,0.2,0.1888
866,17,T=4h,RNN,0.0,0.0014,0.2,0.1943
866,18,T=4h,RNN,0.0,-0.002,0.2,0.1943
866,19,T=4h,RNN,0.0,0.0078,0.2,0.1888
866,20,T=4h,RNN,0.0,0.017,0.2,0.2184
866,21,T=4h,RNN,0.0,0.0089,0.2,0.2094
866,22,T=4h,RNN,0.1911,-0.0105,0.3815,0.2079
866,23,T=4h,RNN,0.3,0.2653,0.6665,0.6396
867,0,T=4h,RNN,-0.4494,-0.1391,0.2,0.5381
